
step_count,binning_data,active_time,recommendation,run_step_count,update_time,source_package_name,create_time,source_info,speed,distance,calorie,walk_step_count,deviceuuid,pkg_name,healthy_step,achievement,datauuid,day_time
3841,aae1a3cf-8130-49b3-8954-9b9e4b1fbf53.binning_data.json,1959556,6000,88,2022-02-23 23:00:03.652,com.sec.android.app.shealth,2022-02-23 23:00:03.652,,1.5240233,2986.4102,162.51999,3753,zub8fSqg+I,com.sec.android.app.shealth,0,aae1a3cf-8130-49b3-8954-9b9e4b1fbf53.achievement.json,aae1a3cf-8130-49b3-8954-9b9e4b1fbf53,1645574400000,
2275,ba6fa0ad-9a06-48f5-b1bd-629efd55d568.binning_data.json,1256127,6000,0,2021-12-29 23:16:42.156,com.sec.android.app.shealth,2021-12-29 23:16:42.156,,1.3563111,1703.7,94.87,2275,zub8fSqg+I,com.sec.android.app.shealth,0,ba6fa0ad-9a06-48f5-b1bd-629efd55d568.achievement.json,ba6fa0ad-9a06-48f5-b1bd-629efd55d568,1640736000000,
83,9a936556-3fe6-4230-9ede-5c61449ae9f2.binning_data.json,54644,6000,0,2022-01-29 23:00:01.626,com.sec.android.app.shealth,2022-01-29 23:00:01.626,,1.127282,61.600002,3.3,83,zub8fSqg+I,com.sec.android.app.shealth,0,9a936556-3fe6-4230-9ede-5c61449ae9f2.achievement.json,9a936556-3fe6-4230-9ede-5c61449ae9f2,1643414400000,
2355,e4949101-0b61-4f46-9a75-2450743cdb27.binning_data.json,1350332,6000,28,2021-11-06 23:00:03.429,com.sec.android.app.shealth,2021-11-06 23:00:03.429,,1.30251,1758.822,95.352,2327,2RI+3qlzEN,com.sec.android.app.shealth,0,e4949101-0b61-4f46-9a75-2450743cdb27.achievement.json,e4949101-0b61-4f46-9a75-2450743cdb27,1636156800000,
3979,e12d4989-3c3e-4ee9-b6c7-f62c6234247a.binning_data.json,2385016,6000,1,2022-03-19 20:43:45.080,com.sec.android.app.shealth,2022-03-19 06:42:59.623,e12d4989-3c3e-4ee9-b6c7-f62c6234247a.source_info.json,1.2254177,2922.641,157.33,3978,VfS0qUERdZ,com.sec.android.app.shealth,0,e12d4989-3c3e-4ee9-b6c7-f62c6234247a.achievement.json,e12d4989-3c3e-4ee9-b6c7-f62c6234247a,1647648000000,
4271,b161fc28-956c-4f1d-81d5-b22abb5e80b3.binning_data.json,2219315,6000,55,2022-02-23 23:00:07.688,com.sec.android.app.shealth,2022-02-23 23:00:07.688,,1.4417672,3199.737,172.99,4216,2RI+3qlzEN,com.sec.android.app.shealth,0,b161fc28-956c-4f1d-81d5-b22abb5e80b3.achievement.json,b161fc28-956c-4f1d-81d5-b22abb5e80b3,1645574400000,
3061,8a8d7970-d524-4d23-b88f-430a74587b28.binning_data.json,1706722,6000,25,2022-01-31 07:49:31.720,com.sec.android.app.shealth,2022-01-30 06:57:23.850,8a8d7970-d524-4d23-b88f-430a74587b28.source_info.json,1.3019958,2222.146,124.831,3036,VfS0qUERdZ,com.sec.android.app.shealth,0,8a8d7970-d524-4d23-b88f-430a74587b28.achievement.json,8a8d7970-d524-4d23-b88f-430a74587b28,1643500800000,
6039,569ed52a-64ff-4466-8ca2-1eb84ddf4ef3.binning_data.json,3434771,6000,23,2021-12-11 06:54:05.325,com.sec.android.app.shealth,2021-12-10 01:07:39.379,569ed52a-64ff-4466-8ca2-1eb84ddf4ef3.source_info.json,1.3029047,4475.18,241.16,6016,VfS0qUERdZ,com.sec.android.app.shealth,0,569ed52a-64ff-4466-8ca2-1eb84ddf4ef3.achievement.json,569ed52a-64ff-4466-8ca2-1eb84ddf4ef3,1639094400000,
2178,0248567f-b0eb-487f-a2fb-55c1b3716391.binning_data.json,1267930,6000,0,2022-03-19 23:00:02.953,com.sec.android.app.shealth,2022-03-19 23:00:02.953,,1.296632,1644.04,87.21,2178,zub8fSqg+I,com.sec.android.app.shealth,0,0248567f-b0eb-487f-a2fb-55c1b3716391.achievement.json,0248567f-b0eb-487f-a2fb-55c1b3716391,1647648000000,
3616,b7f21a48-f10c-45e3-8cb5-9411c2aafc78.binning_data.json,2091709,6000,3,2021-12-29 23:16:44.017,com.sec.android.app.shealth,2021-12-29 23:16:44.017,,1.2492117,2612.988,145.95,3613,2RI+3qlzEN,com.sec.android.app.shealth,0,b7f21a48-f10c-45e3-8cb5-9411c2aafc78.achievement.json,b7f21a48-f10c-45e3-8cb5-9411c2aafc78,1640736000000,
3390,c7f25edd-ee48-4cdf-878a-8293840d5afb.binning_data.json,1813992,6000,153,2021-11-08 12:50:11.275,com.sec.android.app.shealth,2021-11-07 10:08:52.339,c7f25edd-ee48-4cdf-878a-8293840d5afb.source_info.json,1.4337292,2600.774,149.69,3237,VfS0qUERdZ,com.sec.android.app.shealth,0,c7f25edd-ee48-4cdf-878a-8293840d5afb.achievement.json,c7f25edd-ee48-4cdf-878a-8293840d5afb,1636243200000,
3753,d5e4ee87-dbd8-45fa-ae69-c1197cf2a0f8.binning_data.json,2130858,6000,12,2021-12-10 23:00:02.400,com.sec.android.app.shealth,2021-12-10 23:00:02.400,,1.3352832,2845.3,151.7,3741,zub8fSqg+I,com.sec.android.app.shealth,0,d5e4ee87-dbd8-45fa-ae69-c1197cf2a0f8.achievement.json,d5e4ee87-dbd8-45fa-ae69-c1197cf2a0f8,1639094400000,
514,8f266c76-499e-4935-b7b2-fc476270d9bc.binning_data.json,265490,6000,0,2022-01-30 23:00:02.568,com.sec.android.app.shealth,2022-01-30 23:00:02.568,,1.4202386,377.06,22.37,514,zub8fSqg+I,com.sec.android.app.shealth,0,8f266c76-499e-4935-b7b2-fc476270d9bc.achievement.json,8f266c76-499e-4935-b7b2-fc476270d9bc,1643500800000,
8120,1d40ef16-f6ac-416d-8931-0548fce97a07.binning_data.json,4330680,6000,95,2022-02-25 18:35:10.124,com.sec.android.app.shealth,2022-02-24 04:15:53.459,1d40ef16-f6ac-416d-8931-0548fce97a07.source_info.json,1.4158493,6131.592,329.048,8025,VfS0qUERdZ,com.sec.android.app.shealth,0,1d40ef16-f6ac-416d-8931-0548fce97a07.achievement.json,1d40ef16-f6ac-416d-8931-0548fce97a07,1645660800000,
2038,f0980b45-67d9-4d57-81d7-a6adcbabcc58.binning_data.json,1257719,6000,1,2022-03-19 23:00:06.630,com.sec.android.app.shealth,2022-03-19 23:00:06.630,,1.1533172,1450.55,79.67,2037,2RI+3qlzEN,com.sec.android.app.shealth,0,f0980b45-67d9-4d57-81d7-a6adcbabcc58.achievement.json,f0980b45-67d9-4d57-81d7-a6adcbabcc58,1647648000000,
454,7127baed-6e5b-45f3-8b9f-1aa921f23eda.binning_data.json,261857,6000,2,2022-04-19 22:00:08.640,com.sec.android.app.shealth,2022-04-18 22:00:07.080,,1.3424326,351.526,18.58,452,2RI+3qlzEN,com.sec.android.app.shealth,0,7127baed-6e5b-45f3-8b9f-1aa921f23eda.achievement.json,7127baed-6e5b-45f3-8b9f-1aa921f23eda,1650240000000,
400,724e3e18-a0b4-4cbd-9c19-718a4d6dfef9.binning_data.json,236429,6000,0,2022-01-30 23:00:04.524,com.sec.android.app.shealth,2022-01-30 23:00:04.524,,1.2255034,289.745,15.159,400,2RI+3qlzEN,com.sec.android.app.shealth,0,724e3e18-a0b4-4cbd-9c19-718a4d6dfef9.achievement.json,724e3e18-a0b4-4cbd-9c19-718a4d6dfef9,1643414400000,
1196,d7411be1-cb58-4c49-82bb-01da16766dc6.binning_data.json,624434,6000,4,2021-11-07 23:00:57.710,com.sec.android.app.shealth,2021-11-07 23:00:57.710,,1.4541628,908.03,52.74,1192,zub8fSqg+I,com.sec.android.app.shealth,0,d7411be1-cb58-4c49-82bb-01da16766dc6.achievement.json,d7411be1-cb58-4c49-82bb-01da16766dc6,1636243200000,
3027,8174df5e-fd81-49b2-88bc-9e3a697a8334.binning_data.json,1698757,6000,27,2021-12-30 22:55:04.488,com.sec.android.app.shealth,2021-12-30 07:55:05.291,8174df5e-fd81-49b2-88bc-9e3a697a8334.source_info.json,1.3307517,2260.625,120.43,3000,VfS0qUERdZ,com.sec.android.app.shealth,0,8174df5e-fd81-49b2-88bc-9e3a697a8334.achievement.json,8174df5e-fd81-49b2-88bc-9e3a697a8334,1640822400000,
5158,a129563f-0443-42aa-a152-e4927801613a.binning_data.json,2749384,6000,73,2022-02-24 23:00:03.149,com.sec.android.app.shealth,2022-02-24 23:00:03.149,,1.4492152,3984.45,212.93999,5085,zub8fSqg+I,com.sec.android.app.shealth,0,a129563f-0443-42aa-a152-e4927801613a.achievement.json,a129563f-0443-42aa-a152-e4927801613a,1645660800000,
2972,f1755c43-d357-4fc7-b379-522e3dbfe96e.binning_data.json,1577580,6000,156,2021-11-08 23:00:03.413,com.sec.android.app.shealth,2021-11-07 23:00:59.714,,1.4438151,2277.734,130.97,2816,2RI+3qlzEN,com.sec.android.app.shealth,0,f1755c43-d357-4fc7-b379-522e3dbfe96e.achievement.json,f1755c43-d357-4fc7-b379-522e3dbfe96e,1636243200000,
7340,1d461270-b303-4715-9bb0-bd57f48c1525.binning_data.json,3874163,6000,66,2022-02-25 23:00:06.679,com.sec.android.app.shealth,2022-02-24 23:00:07.306,,1.411174,5467.118,295.178,7274,2RI+3qlzEN,com.sec.android.app.shealth,0,1d461270-b303-4715-9bb0-bd57f48c1525.achievement.json,1d461270-b303-4715-9bb0-bd57f48c1525,1645660800000,
4777,64ac5738-5df3-4a44-96e3-564ada976eca.binning_data.json,2759873,6000,35,2022-04-18 22:00:07.082,com.sec.android.app.shealth,2022-04-18 22:00:07.082,,1.339788,3697.645,192.87,4742,2RI+3qlzEN,com.sec.android.app.shealth,0,64ac5738-5df3-4a44-96e3-564ada976eca.achievement.json,64ac5738-5df3-4a44-96e3-564ada976eca,1650153600000,
1448,7206c944-45be-48c8-be1b-6ac952efa02e.binning_data.json,794953,6000,0,2021-12-30 23:00:01.571,com.sec.android.app.shealth,2021-12-30 23:00:01.571,,1.401013,1113.74,58.17,1448,zub8fSqg+I,com.sec.android.app.shealth,0,7206c944-45be-48c8-be1b-6ac952efa02e.achievement.json,7206c944-45be-48c8-be1b-6ac952efa02e,1640822400000,
2975,cf54f6ce-9ca4-4082-a5bf-0bb4db3ca1dc.binning_data.json,1657267,6000,25,2022-01-31 23:00:03.454,com.sec.android.app.shealth,2022-01-30 23:00:04.529,,1.3005043,2155.283,120.642,2950,2RI+3qlzEN,com.sec.android.app.shealth,0,cf54f6ce-9ca4-4082-a5bf-0bb4db3ca1dc.achievement.json,cf54f6ce-9ca4-4082-a5bf-0bb4db3ca1dc,1643500800000,
5083,cae0b486-05fc-414d-ab2b-8740da241ed4.binning_data.json,3063093,6000,18,2022-03-26 23:00:14.558,com.sec.android.app.shealth,2022-03-20 14:01:58.634,cae0b486-05fc-414d-ab2b-8740da241ed4.source_info.json,1.2180009,3730.8508,203.14,5065,VfS0qUERdZ,com.sec.android.app.shealth,0,cae0b486-05fc-414d-ab2b-8740da241ed4.achievement.json,cae0b486-05fc-414d-ab2b-8740da241ed4,1647734400000,
4397,db7a8329-c3d4-4081-ab00-83be68a97cfd.binning_data.json,2419310,6000,24,2022-04-18 22:00:07.108,com.sec.android.app.shealth,2022-04-18 22:00:07.108,,1.417428,3429.198,178.19,4373,2RI+3qlzEN,com.sec.android.app.shealth,0,db7a8329-c3d4-4081-ab00-83be68a97cfd.achievement.json,db7a8329-c3d4-4081-ab00-83be68a97cfd,1650067200000,
4674,a837d048-599c-42b9-b9df-2afa7f88fedf.binning_data.json,2512154,6000,27,2021-11-09 06:14:41.969,com.sec.android.app.shealth,2021-11-08 12:36:32.326,a837d048-599c-42b9-b9df-2afa7f88fedf.source_info.json,1.4100363,3542.229,188.809,4647,VfS0qUERdZ,com.sec.android.app.shealth,0,a837d048-599c-42b9-b9df-2afa7f88fedf.achievement.json,a837d048-599c-42b9-b9df-2afa7f88fedf,1636329600000,
2422,43b82214-95fa-463d-89f2-f50cd4ee1289.binning_data.json,1339052,6000,27,2021-12-30 23:00:03.896,com.sec.android.app.shealth,2021-12-30 23:00:03.896,,1.3372304,1790.622,95.499,2395,2RI+3qlzEN,com.sec.android.app.shealth,0,43b82214-95fa-463d-89f2-f50cd4ee1289.achievement.json,43b82214-95fa-463d-89f2-f50cd4ee1289,1640822400000,
5760,e3635d9e-a553-44c1-8572-cf716d23c18e.binning_data.json,3157283,6000,94,2022-01-31 21:07:11.577,com.sec.android.app.shealth,2022-01-31 06:40:38.211,e3635d9e-a553-44c1-8572-cf716d23c18e.source_info.json,1.3828568,4366.072,238.541,5666,VfS0qUERdZ,com.sec.android.app.shealth,0,e3635d9e-a553-44c1-8572-cf716d23c18e.achievement.json,e3635d9e-a553-44c1-8572-cf716d23c18e,1643587200000,
3906,6ed5b783-c9a7-41c3-91e9-2f12259c6997.binning_data.json,2337448,6000,0,2022-02-25 22:49:16.148,com.sec.android.app.shealth,2022-02-24 23:24:59.385,6ed5b783-c9a7-41c3-91e9-2f12259c6997.source_info.json,1.2326539,2881.265,157.085,3906,VfS0qUERdZ,com.sec.android.app.shealth,0,6ed5b783-c9a7-41c3-91e9-2f12259c6997.achievement.json,6ed5b783-c9a7-41c3-91e9-2f12259c6997,1645747200000,
3621,55948b79-ec82-4544-a1fb-f8b31e72b91f.binning_data.json,2291986,6000,16,2022-03-20 23:00:03.269,com.sec.android.app.shealth,2022-03-20 23:00:03.269,,1.1736585,2690.01,145.97,3605,zub8fSqg+I,com.sec.android.app.shealth,0,55948b79-ec82-4544-a1fb-f8b31e72b91f.achievement.json,55948b79-ec82-4544-a1fb-f8b31e72b91f,1647734400000,
3987,1351a757-5e15-438e-8d70-395fd49dfab2.binning_data.json,2115767,6000,87,2022-01-31 23:00:01.572,com.sec.android.app.shealth,2022-01-31 23:00:01.572,,1.47339,3117.3499,169.43,3900,zub8fSqg+I,com.sec.android.app.shealth,0,1351a757-5e15-438e-8d70-395fd49dfab2.achievement.json,1351a757-5e15-438e-8d70-395fd49dfab2,1643587200000,
886,d6c0b74e-a097-4a0e-a74e-fcc0084b1400.binning_data.json,522222,6000,0,2021-11-08 23:00:00.993,com.sec.android.app.shealth,2021-11-08 23:00:00.993,,1.2816751,669.32,35.46,886,zub8fSqg+I,com.sec.android.app.shealth,0,d6c0b74e-a097-4a0e-a74e-fcc0084b1400.achievement.json,d6c0b74e-a097-4a0e-a74e-fcc0084b1400,1636329600000,
6906,21b22bdf-dfaf-48e6-b73d-0c997857d845.binning_data.json,3889736,6000,48,2022-04-19 23:32:12.902,com.sec.android.app.shealth,2022-04-18 22:03:19.051,21b22bdf-dfaf-48e6-b73d-0c997857d845.source_info.json,1.3663124,5314.595,281.45,6858,VfS0qUERdZ,com.sec.android.app.shealth,0,21b22bdf-dfaf-48e6-b73d-0c997857d845.achievement.json,21b22bdf-dfaf-48e6-b73d-0c997857d845,1650326400000,
3750,503ec95e-f1d9-40cc-a0d6-2423f48f37a7.binning_data.json,2193079,6000,2,2022-03-21 23:00:09.286,com.sec.android.app.shealth,2022-03-20 23:00:07.459,,1.2368093,2712.421,148.0,3748,2RI+3qlzEN,com.sec.android.app.shealth,0,503ec95e-f1d9-40cc-a0d6-2423f48f37a7.achievement.json,503ec95e-f1d9-40cc-a0d6-2423f48f37a7,1647734400000,
2703,3e3c5ad6-2982-4ce4-b8e0-af2a847e67ab.binning_data.json,1600802,6000,0,2022-02-25 23:00:02.998,com.sec.android.app.shealth,2022-02-25 23:00:02.998,,1.2643161,2023.92,109.73,2703,zub8fSqg+I,com.sec.android.app.shealth,0,3e3c5ad6-2982-4ce4-b8e0-af2a847e67ab.achievement.json,3e3c5ad6-2982-4ce4-b8e0-af2a847e67ab,1645747200000,
3563,d5fea604-3ab2-4c69-9108-c823f132d4ac.binning_data.json,2014188,6000,182,2021-12-31 20:41:19.613,com.sec.android.app.shealth,2021-12-31 00:34:57.106,d5fea604-3ab2-4c69-9108-c823f132d4ac.source_info.json,1.3080337,2634.626,146.94,3381,VfS0qUERdZ,com.sec.android.app.shealth,0,d5fea604-3ab2-4c69-9108-c823f132d4ac.achievement.json,d5fea604-3ab2-4c69-9108-c823f132d4ac,1640908800000,
3734,fe8de827-2f75-492b-880c-a176309c86c9.binning_data.json,2084972,6000,65,2022-04-19 22:00:04.768,com.sec.android.app.shealth,2022-04-19 22:00:04.768,,1.375016,2866.8699,153.25,3669,zub8fSqg+I,com.sec.android.app.shealth,0,fe8de827-2f75-492b-880c-a176309c86c9.achievement.json,fe8de827-2f75-492b-880c-a176309c86c9,1650326400000,
5212,0e75905b-238c-4f88-91d5-ecda88c3ec27.binning_data.json,2831682,6000,79,2022-01-31 23:00:03.469,com.sec.android.app.shealth,2022-01-31 23:00:03.469,,1.3627151,3858.777,208.691,5133,2RI+3qlzEN,com.sec.android.app.shealth,0,0e75905b-238c-4f88-91d5-ecda88c3ec27.achievement.json,0e75905b-238c-4f88-91d5-ecda88c3ec27,1643587200000,
3537,2a4616f7-69e2-4864-9ce0-39e716f9ed35.binning_data.json,2106330,6000,0,2022-02-25 23:00:06.667,com.sec.android.app.shealth,2022-02-25 23:00:06.667,,1.2216246,2573.145,141.805,3537,2RI+3qlzEN,com.sec.android.app.shealth,0,2a4616f7-69e2-4864-9ce0-39e716f9ed35.achievement.json,2a4616f7-69e2-4864-9ce0-39e716f9ed35,1645747200000,
5705,89f2e788-5811-4a71-9710-a092c64ff961.binning_data.json,3141861,6000,62,2022-05-22 07:52:45.957,com.sec.android.app.shealth,2022-05-20 09:44:25.741,89f2e788-5811-4a71-9710-a092c64ff961.source_info.json,1.4139981,4442.586,231.753,5643,VfS0qUERdZ,com.sec.android.app.shealth,0,89f2e788-5811-4a71-9710-a092c64ff961.achievement.json,89f2e788-5811-4a71-9710-a092c64ff961,1653004800000,
8148,7b7d280c-3278-4820-a488-70fd5f7305d8.binning_data.json,4549784,6000,39,2022-03-27 22:00:14.474,com.sec.android.app.shealth,2022-03-21 06:34:04.564,7b7d280c-3278-4820-a488-70fd5f7305d8.source_info.json,1.3423795,6107.537,325.13,8109,VfS0qUERdZ,com.sec.android.app.shealth,0,7b7d280c-3278-4820-a488-70fd5f7305d8.achievement.json,7b7d280c-3278-4820-a488-70fd5f7305d8,1647820800000,
515,d55aebb5-055d-4960-8d18-f27f92f8c69c.binning_data.json,305718,6000,9,2021-12-31 23:00:01.647,com.sec.android.app.shealth,2021-12-31 23:00:01.647,,1.2818663,391.89,20.92,506,zub8fSqg+I,com.sec.android.app.shealth,0,d55aebb5-055d-4960-8d18-f27f92f8c69c.achievement.json,d55aebb5-055d-4960-8d18-f27f92f8c69c,1640908800000,
6538,e3119fac-f5ac-4c8b-ad45-6088f75539e2.binning_data.json,3649873,6000,48,2022-04-20 22:00:07.685,com.sec.android.app.shealth,2022-04-19 22:00:08.584,,1.3866608,5061.137,268.23,6490,2RI+3qlzEN,com.sec.android.app.shealth,0,e3119fac-f5ac-4c8b-ad45-6088f75539e2.achievement.json,e3119fac-f5ac-4c8b-ad45-6088f75539e2,1650326400000,
44,0239b0cf-49e2-4b56-8ae5-31ade45b72ec.binning_data.json,27260,6000,0,2022-02-26 20:57:06.303,com.sec.android.app.shealth,2022-02-26 10:36:16.247,0239b0cf-49e2-4b56-8ae5-31ade45b72ec.source_info.json,1.1525918,31.42,1.63,44,VfS0qUERdZ,com.sec.android.app.shealth,0,0239b0cf-49e2-4b56-8ae5-31ade45b72ec.achievement.json,0239b0cf-49e2-4b56-8ae5-31ade45b72ec,1645833600000,
1045,7864b99d-26e1-433a-952d-24d7ee13504e.binning_data.json,596919,6000,0,2022-05-20 22:00:03.139,com.sec.android.app.shealth,2022-05-20 22:00:03.139,,1.3342006,796.41003,41.62,1045,zub8fSqg+I,com.sec.android.app.shealth,0,7864b99d-26e1-433a-952d-24d7ee13504e.achievement.json,7864b99d-26e1-433a-952d-24d7ee13504e,1653004800000,
5932,b05cd55d-daad-4796-ad31-5752f2cdd3fd.binning_data.json,3207463,6000,94,2022-02-02 11:03:39.798,com.sec.android.app.shealth,2022-02-01 05:31:41.121,b05cd55d-daad-4796-ad31-5752f2cdd3fd.source_info.json,1.3951321,4474.836,242.828,5838,VfS0qUERdZ,com.sec.android.app.shealth,0,b05cd55d-daad-4796-ad31-5752f2cdd3fd.achievement.json,b05cd55d-daad-4796-ad31-5752f2cdd3fd,1643673600000,
44,e624e7a8-342c-42f8-9a66-a1dc0647c316.binning_data.json,27260,6000,0,2022-02-26 23:00:08.543,com.sec.android.app.shealth,2022-02-26 23:00:08.543,,1.1525918,31.42,1.63,44,2RI+3qlzEN,com.sec.android.app.shealth,0,e624e7a8-342c-42f8-9a66-a1dc0647c316.achievement.json,e624e7a8-342c-42f8-9a66-a1dc0647c316,1645833600000,
5756,2480af6f-c7b7-4220-a50b-fee8a14d9923.binning_data.json,3236439,6000,10,2022-03-21 23:00:04.963,com.sec.android.app.shealth,2022-03-21 23:00:04.963,,1.3518901,4375.31,232.88998,5746,zub8fSqg+I,com.sec.android.app.shealth,0,2480af6f-c7b7-4220-a50b-fee8a14d9923.achievement.json,2480af6f-c7b7-4220-a50b-fee8a14d9923,1647820800000,
3375,9a298d43-a034-4377-a5e3-9ab78de706a2.binning_data.json,1903928,6000,173,2021-12-31 23:04:16.199,com.sec.android.app.shealth,2021-12-31 23:04:16.199,,1.3030989,2481.008,138.8,3202,2RI+3qlzEN,com.sec.android.app.shealth,0,9a298d43-a034-4377-a5e3-9ab78de706a2.achievement.json,9a298d43-a034-4377-a5e3-9ab78de706a2,1640908800000,
5632,6abb7800-44e1-4680-8aff-a7fcfcce23eb.binning_data.json,3102451,6000,62,2022-05-22 22:00:09.357,com.sec.android.app.shealth,2022-05-20 22:00:07.748,,1.4148378,4389.466,228.953,5570,2RI+3qlzEN,com.sec.android.app.shealth,0,6abb7800-44e1-4680-8aff-a7fcfcce23eb.achievement.json,6abb7800-44e1-4680-8aff-a7fcfcce23eb,1653004800000,
4109,4dfce4f9-33e9-4ea0-a688-136aedd0aad8.binning_data.json,2171381,6000,64,2022-02-01 23:39:41.145,com.sec.android.app.shealth,2022-02-01 23:39:41.145,,1.4606831,3171.7,170.62,4045,zub8fSqg+I,com.sec.android.app.shealth,0,4dfce4f9-33e9-4ea0-a688-136aedd0aad8.achievement.json,4dfce4f9-33e9-4ea0-a688-136aedd0aad8,1643673600000,
7766,586da062-5d28-4d75-a8b9-090786824fea.binning_data.json,4409818,6000,36,2022-04-21 06:35:06.816,com.sec.android.app.shealth,2022-04-19 22:22:38.762,586da062-5d28-4d75-a8b9-090786824fea.source_info.json,1.3605547,5999.8,312.951,7730,VfS0qUERdZ,com.sec.android.app.shealth,0,586da062-5d28-4d75-a8b9-090786824fea.achievement.json,586da062-5d28-4d75-a8b9-090786824fea,1650412800000,
1423,31240a4a-0702-4cf9-bf80-dc80f15ece77.binning_data.json,812995,6000,26,2022-02-28 08:27:31.572,com.sec.android.app.shealth,2022-02-27 09:15:04.831,31240a4a-0702-4cf9-bf80-dc80f15ece77.source_info.json,1.2956215,1053.335,58.779,1397,VfS0qUERdZ,com.sec.android.app.shealth,0,31240a4a-0702-4cf9-bf80-dc80f15ece77.achievement.json,31240a4a-0702-4cf9-bf80-dc80f15ece77,1645920000000,
5036,96c86c61-1ce6-4064-bcd5-dc0aca8b4dec.binning_data.json,2673289,6000,71,2022-02-02 23:00:04.764,com.sec.android.app.shealth,2022-02-01 23:39:42.957,,1.3990926,3740.18,204.158,4965,2RI+3qlzEN,com.sec.android.app.shealth,0,96c86c61-1ce6-4064-bcd5-dc0aca8b4dec.achievement.json,96c86c61-1ce6-4064-bcd5-dc0aca8b4dec,1643673600000,
7115,ac8c6ab6-0f0d-428c-b6a9-2ccb6463e148.binning_data.json,3926707,6000,39,2022-03-22 23:53:48.656,com.sec.android.app.shealth,2022-03-21 23:00:09.411,,1.3329942,5234.279,280.86,7076,2RI+3qlzEN,com.sec.android.app.shealth,0,ac8c6ab6-0f0d-428c-b6a9-2ccb6463e148.achievement.json,ac8c6ab6-0f0d-428c-b6a9-2ccb6463e148,1647820800000,
4048,2f2224bd-6bb2-4c49-b1f9-61fd3a4420dd.binning_data.json,2258252,6000,220,2022-05-22 07:52:45.610,com.sec.android.app.shealth,2022-05-21 01:49:34.537,2f2224bd-6bb2-4c49-b1f9-61fd3a4420dd.source_info.json,1.4221894,3211.663,174.631,3828,VfS0qUERdZ,com.sec.android.app.shealth,0,2f2224bd-6bb2-4c49-b1f9-61fd3a4420dd.achievement.json,2f2224bd-6bb2-4c49-b1f9-61fd3a4420dd,1653091200000,
666,1198d5fc-06f9-4c83-95c1-73b7c2433f01.binning_data.json,366280,6000,24,2022-02-27 23:00:03.559,com.sec.android.app.shealth,2022-02-27 23:00:03.559,,1.3861233,507.71002,28.4,642,zub8fSqg+I,com.sec.android.app.shealth,0,1198d5fc-06f9-4c83-95c1-73b7c2433f01.achievement.json,1198d5fc-06f9-4c83-95c1-73b7c2433f01,1645920000000,
3852,a1c10bcd-b3e6-46a7-9639-0e5495b07af7.binning_data.json,2319217,6000,16,2022-01-01 20:55:03.429,com.sec.android.app.shealth,2022-01-01 07:15:14.268,a1c10bcd-b3e6-46a7-9639-0e5495b07af7.source_info.json,1.2152563,2818.444,152.34,3836,VfS0qUERdZ,com.sec.android.app.shealth,0,a1c10bcd-b3e6-46a7-9639-0e5495b07af7.achievement.json,a1c10bcd-b3e6-46a7-9639-0e5495b07af7,1640995200000,
4869,26073184-d7ca-40cd-ad8e-00ddc78b116e.binning_data.json,2651642,6000,30,2022-04-20 22:00:03.544,com.sec.android.app.shealth,2022-04-20 22:00:03.544,,1.4120383,3744.22,196.78,4839,zub8fSqg+I,com.sec.android.app.shealth,0,26073184-d7ca-40cd-ad8e-00ddc78b116e.achievement.json,26073184-d7ca-40cd-ad8e-00ddc78b116e,1650412800000,
2217,71c819b0-96fc-41d5-9ff5-bf6e7814014e.binning_data.json,1185462,6000,216,2022-05-21 22:00:06.962,com.sec.android.app.shealth,2022-05-21 22:00:06.962,,1.5131304,1793.76,100.03,2001,zub8fSqg+I,com.sec.android.app.shealth,0,71c819b0-96fc-41d5-9ff5-bf6e7814014e.achievement.json,71c819b0-96fc-41d5-9ff5-bf6e7814014e,1653091200000,
7080,886e658e-b5c1-4ebe-827d-25ba80a84466.binning_data.json,3872015,6000,132,2022-03-28 22:54:19.303,com.sec.android.app.shealth,2022-03-22 03:05:40.430,886e658e-b5c1-4ebe-827d-25ba80a84466.source_info.json,1.3871673,5371.133,287.03,6948,VfS0qUERdZ,com.sec.android.app.shealth,0,886e658e-b5c1-4ebe-827d-25ba80a84466.achievement.json,886e658e-b5c1-4ebe-827d-25ba80a84466,1647907200000,
6321,b1c4517a-4b31-4ae3-9c84-23e9f684ae65.binning_data.json,3474874,6000,25,2022-02-03 05:02:10.960,com.sec.android.app.shealth,2022-02-02 06:47:11.092,b1c4517a-4b31-4ae3-9c84-23e9f684ae65.source_info.json,1.3599666,4725.714,257.268,6296,VfS0qUERdZ,com.sec.android.app.shealth,0,b1c4517a-4b31-4ae3-9c84-23e9f684ae65.achievement.json,b1c4517a-4b31-4ae3-9c84-23e9f684ae65,1643760000000,
