
duration,version_code,run_step,walk_step,com.samsung.health.step_count.start_time,com.samsung.health.step_count.sample_position_type,com.samsung.health.step_count.custom,com.samsung.health.step_count.update_time,com.samsung.health.step_count.create_time,com.samsung.health.step_count.count,com.samsung.health.step_count.speed,com.samsung.health.step_count.distance,com.samsung.health.step_count.calorie,com.samsung.health.step_count.time_offset,com.samsung.health.step_count.deviceuuid,com.samsung.health.step_count.pkg_name,com.samsung.health.step_count.end_time,com.samsung.health.step_count.datauuid
44655,4,0,76,2022-06-11 15:17:00.000,,,2022-06-11 15:21:27.459,2022-06-11 15:21:27.459,76,1.2777778,57.06,3.03,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:18:00.000,5d650e5c-e826-498a-8cd9-ddbfe67262ab,
12600,4,0,22,2022-06-13 16:39:00.000,,,2022-06-13 16:46:00.322,2022-06-13 16:46:00.322,22,1.3055556,16.45,0.88,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-13 16:40:00.000,4a139ddb-c2a3-4e24-88d9-ba4f4cf105ad,
21686,4,0,38,2022-06-14 07:14:00.000,,,2022-06-14 07:15:02.225,2022-06-14 07:15:02.225,38,1.3888888,30.12,1.5,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:15:00.000,a2370add-9dfc-4f7e-bc8e-f713aedad3e8,
11971,4,0,22,2022-06-11 16:18:00.000,230002,,2022-06-11 16:18:32.331,2022-06-11 16:18:32.331,22,1.4166666,16.96,0.87,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 16:18:59.999,e8ae375a-3e28-4ebb-6c03-9bb8182b684b,
33400,4,0,68,2022-06-14 08:49:00.000,,,2022-06-14 08:49:59.727,2022-06-14 08:49:25.481,68,1.6071471,53.680008,2.6199992,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 08:50:00.000,76a6289f-f3be-4030-abab-46846253054d,
20997,4,0,27,2022-06-12 17:02:00.000,230002,,2022-06-12 17:04:29.306,2022-06-12 17:02:19.855,27,0.9010754,18.92,1.09,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-12 17:02:59.999,e2254cf8-bfbb-8460-35eb-28330286bcc7,
30233,4,0,61,2022-06-14 07:15:00.000,,,2022-06-14 07:16:46.197,2022-06-14 07:16:46.197,61,1.5833334,47.87,2.42,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:16:00.000,3b14539d-b028-49ed-a3b5-db0d3975990c,
5969,4,0,12,2022-06-12 17:04:00.000,230002,,2022-06-12 17:06:33.353,2022-06-12 17:06:33.353,12,1.5277778,9.12,0.48,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-12 17:04:59.999,c4b5a15b-df9a-3009-5caf-8e3a5995b3dd,
33697,4,0,64,2022-06-14 08:50:00.000,,,2022-06-14 08:50:55.307,2022-06-14 08:50:00.295,64,1.4781296,49.809998,2.479999,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 08:51:00.000,ee1dfe77-dfff-4d39-ac32-a56661a488f1,
10354,4,0,16,2022-06-13 16:43:00.000,,,2022-06-13 16:46:00.421,2022-06-13 16:46:00.421,16,1.1666666,12.08,0.62,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-13 16:44:00.000,f6a883f6-4cfb-4b28-872c-2e656e84847c,
8609,4,0,15,2022-06-11 15:18:00.000,,,2022-06-11 15:21:27.522,2022-06-11 15:21:27.522,15,1.3055556,11.24,0.58,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:19:00.000,81541756-aa94-4a03-b4e6-8a8ee46b4ea0,
21658,4,0,39,2022-06-14 08:41:00.000,230002,,2022-06-14 08:44:21.429,2022-06-14 08:44:21.428,39,1.3611112,29.48,1.59,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:41:59.999,359c8d1d-3b58-fc81-58a8-a961d6b8931f,
12733,4,0,18,2022-06-12 17:05:00.000,230002,,2022-06-12 17:06:33.380,2022-06-12 17:06:33.379,18,0.9722222,12.38,1.07,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-12 17:05:59.999,f4f7ec74-2114-d184-bd90-031db69b71d2,
19780,4,0,28,2022-06-13 16:44:00.000,,,2022-06-13 16:46:00.529,2022-06-13 16:46:00.529,28,1.0277777,20.33,1.12,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-13 16:45:00.000,dda1eddc-074c-4a10-bd97-32d09404f53c,
16495,4,0,29,2022-06-14 07:16:00.000,,,2022-06-14 07:16:59.269,2022-06-14 07:16:46.253,29,1.3591936,22.42,1.05,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:17:00.000,945ee534-cf23-4d14-8dd0-c6c822d0a9ae,
44132,4,0,72,2022-06-12 16:58:00.000,,,2022-06-12 17:15:01.148,2022-06-12 17:15:01.148,72,1.2222222,53.94,2.87,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-12 16:59:00.000,5787cbc2-911e-4340-9e4b-e1e672e1960c,
6366,4,0,9,2022-06-14 08:42:00.000,230002,,2022-06-14 08:44:21.435,2022-06-14 08:44:21.435,9,0.9722222,6.19,0.46,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:42:59.999,d8fd13aa-0c3d-8402-0c0a-9c63c73b3fe9,
15057,4,0,28,2022-06-11 15:21:00.000,230002,,2022-06-11 15:29:11.378,2022-06-11 15:29:11.378,28,1.4444444,21.75,1.06,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 15:21:59.999,9b4510fd-f5dd-75bb-885c-0650a6ba9f23,
10841,4,0,15,2022-06-14 08:43:00.000,230002,,2022-06-14 08:44:21.454,2022-06-14 08:44:21.454,15,0.9722222,10.54,0.63,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:43:59.999,d55aac7c-804f-611e-9c70-fa75aa7022ea,
51653,4,11,91,2022-06-14 07:17:00.000,,,2022-06-14 07:17:59.675,2022-06-14 07:17:00.065,102,1.6343622,84.41998,4.549998,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:18:00.000,39c66102-449b-47b4-9591-2aa0e21344ee,
19861,4,0,38,2022-06-11 16:16:00.000,,,2022-06-11 16:23:00.290,2022-06-11 16:23:00.290,38,1.4722222,29.24,1.5,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 16:17:00.000,a0bf40f8-dc69-49e1-9238-1b41ce410cf7,
24779,4,0,41,2022-06-14 08:44:00.000,230002,,2022-06-14 08:45:06.405,2022-06-14 08:44:21.467,41,1.2368846,30.65,1.58,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:44:59.999,e7504b94-43b7-8fc2-174c-ba0df678992d,
7514,4,0,13,2022-06-11 15:22:00.000,230002,,2022-06-11 15:29:11.420,2022-06-11 15:29:11.420,13,1.3055556,9.81,0.52,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 15:22:59.999,67d167e3-b28a-465a-b4ea-845ed80413cf,
42564,4,0,81,2022-06-14 07:18:00.000,,,2022-06-14 07:18:46.068,2022-06-14 07:18:00.140,81,1.4798852,62.990005,3.2299986,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:19:00.000,4b6cabc2-8384-415b-ac27-16e6b976eed4,
53129,4,0,111,2022-06-14 08:45:00.000,230002,,2022-06-14 08:46:22.442,2022-06-14 08:45:06.420,111,1.6640811,88.412,4.361,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:45:59.999,69e953d7-6716-18d2-87fb-497e8b3f3e58,
41483,4,0,84,2022-06-14 07:12:00.000,230002,,2022-06-14 07:13:36.308,2022-06-14 07:12:11.409,84,1.581595,65.61,3.46,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:12:59.999,20c35fee-6b95-4b30-98a2-5488e8689f18,
13816,4,0,25,2022-06-11 16:17:00.000,,,2022-06-11 16:23:00.411,2022-06-11 16:23:00.411,25,1.3888888,19.19,0.98,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 16:18:00.000,807a7351-3958-4225-ad7f-b76791db9595,
30336,4,0,51,2022-06-11 15:23:00.000,230002,,2022-06-11 15:29:11.426,2022-06-11 15:29:11.426,51,1.25,37.92,2.02,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 15:23:59.999,84d96146-1944-d107-6b8e-20ff2fd9495a,
38433,4,0,86,2022-06-14 08:46:00.000,230002,,2022-06-14 08:50:12.316,2022-06-14 08:46:22.449,86,1.8236474,70.09,3.27,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:46:59.999,f9c08034-18c3-7311-d6f3-4a5a122bceb0,
49371,4,0,67,2022-06-12 16:59:00.000,,,2022-06-12 17:15:01.242,2022-06-12 17:15:01.242,67,0.9722222,48.0,2.71,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-12 17:00:00.000,a607a5d1-07b8-407a-bc65-7e7574957cfe,
54591,4,0,87,2022-06-11 15:24:00.000,230002,,2022-06-11 15:29:11.431,2022-06-11 15:29:11.431,87,1.1666666,63.69,3.47,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 15:24:59.999,70bca162-6ac5-f10e-de0a-29eb3883de1d,
46933,4,0,63,2022-06-12 17:00:00.000,,,2022-06-12 17:15:01.314,2022-06-12 17:15:01.314,63,0.9722222,45.63,2.51,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-12 17:01:00.000,3bc56307-2a08-4ca1-a139-554f97b8038d,
9651,4,0,15,2022-06-11 16:18:00.000,,,2022-06-11 16:23:00.511,2022-06-11 16:23:00.511,15,1.1666666,11.26,0.58,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 16:19:00.000,2f776a8f-59a8-49c8-b342-9410c444d47f,
41767,4,0,79,2022-06-14 07:13:00.000,230002,,2022-06-14 07:14:31.182,2022-06-14 07:13:36.315,79,1.4523895,60.662,3.189,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:13:59.999,71119cbb-3e30-5e29-db2b-ecc925dd5dc9,
45894,4,0,59,2022-06-12 17:01:00.000,,,2022-06-12 17:15:01.391,2022-06-12 17:15:01.391,59,0.9166667,42.07,2.38,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-12 17:02:00.000,3adc1171-2650-412d-9280-c05885fc0c40,
30730,4,0,53,2022-06-11 15:25:00.000,230002,,2022-06-11 15:29:11.438,2022-06-11 15:29:11.437,53,1.3055556,40.12,2.06,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 15:25:59.999,574f7a6b-6318-7dc2-2cf6-625a1447c6d6,
14291,4,0,23,2022-06-13 16:45:00.000,,,2022-06-13 16:46:00.616,2022-06-13 16:46:00.616,23,1.1944444,17.07,0.92,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-13 16:46:00.000,4202cd8c-76a8-4f95-86c0-4aa639f8c8d8,
34224,4,0,58,2022-06-14 07:14:00.000,230002,,2022-06-14 07:14:59.455,2022-06-14 07:14:31.188,58,1.2792156,43.78,2.27,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:14:59.999,266d7cc9-612e-2b75-1afd-2bc56e6bbb30,
46002,4,0,90,2022-06-14 07:28:00.000,,,2022-06-14 07:32:14.594,2022-06-14 07:32:14.594,90,1.5555556,71.56,3.59,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:29:00.000,45dd628c-41ea-4b0f-96d8-119061a8eb09,
19917,4,0,32,2022-06-11 15:26:00.000,230002,,2022-06-11 15:29:11.443,2022-06-11 15:29:11.443,32,1.1944444,23.79,1.28,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 15:26:59.999,6fc4991e-9b56-f0d2-e228-573935a2ae27,
26293,4,0,52,2022-06-14 07:29:00.000,,,2022-06-14 07:32:14.671,2022-06-14 07:32:14.671,52,1.5277778,40.17,2.07,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:30:00.000,18c54120-d64d-4713-9de5-553504951de1,
10899,4,0,19,2022-06-11 15:22:00.000,,,2022-06-11 15:35:04.162,2022-06-11 15:35:04.162,19,1.3055556,14.23,0.75,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:23:00.000,687f0e94-87d7-4094-8356-82e5aafc4adf,
12129,4,0,18,2022-06-11 16:23:00.000,,,2022-06-11 16:27:58.287,2022-06-11 16:27:58.287,18,1.0833334,13.14,0.72,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 16:24:00.000,46d5e39b-c371-42f9-83ac-3bc47142181f,
45926,4,0,89,2022-06-14 07:15:00.000,230002,,2022-06-14 07:16:44.375,2022-06-14 07:15:46.263,89,1.500895,68.931,3.529,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:15:59.999,62b1af11-a1a3-6dc8-96f6-52aa1c16ef9a,
35492,4,0,51,2022-06-11 15:23:00.000,,,2022-06-11 15:35:04.228,2022-06-11 15:35:04.228,59,1.2222222,43.38,2.35,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:24:00.000,e6005763-0e25-4ca0-a813-f12a873509a4,
44155,4,0,83,2022-06-14 07:30:00.000,,,2022-06-14 07:32:14.753,2022-06-14 07:32:14.753,83,1.4444444,63.78,3.29,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:31:00.000,e4d6a9c5-1579-4613-9f71-c13e8c75d1b4,
11256,4,0,21,2022-06-14 07:31:00.000,,,2022-06-14 07:32:14.836,2022-06-14 07:32:14.836,21,1.4444444,16.26,0.84,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:32:00.000,5dec97cd-b356-469a-9365-d14579d7f9e4,
40871,4,0,73,2022-06-11 16:24:00.000,,,2022-06-11 16:27:58.421,2022-06-11 16:27:58.421,73,1.3611112,55.63,2.91,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 16:25:00.000,98bc2d2a-67a0-449d-a44c-858a45f5cfdf,
30577,4,0,56,2022-06-14 07:16:00.000,230002,,2022-06-14 07:17:00.277,2022-06-14 07:16:44.383,56,1.3833826,42.3,2.23,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:16:59.999,1c2c45e3-9576-1e01-9626-9490cbd12fa9,
48083,4,2,90,2022-06-14 08:47:00.000,230002,,2022-06-14 08:50:12.327,2022-06-14 08:50:12.327,92,1.4722222,70.79,3.99,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:47:59.999,3e10e82b-1775-5ff6-a096-814d5375f85c,
43222,4,0,94,2022-06-14 07:29:00.000,230002,,2022-06-14 07:29:54.037,2022-06-14 07:29:31.286,94,1.7513921,75.699,3.671,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:29:59.999,dc4cc8ed-2258-2074-b984-71e8dbf1d96d,
49434,4,0,99,2022-06-14 07:17:00.000,230002,,2022-06-14 07:18:02.256,2022-06-14 07:17:17.675,99,1.5645306,77.342,3.839,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:17:59.999,7533a947-0cd7-40e3-cd06-cbf11e9bfcc9,
23304,4,0,44,2022-06-11 16:25:00.000,,,2022-06-11 16:27:58.515,2022-06-11 16:27:58.515,44,1.4722222,34.31,1.73,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 16:26:00.000,075acd1a-8228-4ec3-8ae0-89a35598cf19,
49483,4,0,81,2022-06-11 15:24:00.000,,,2022-06-11 15:35:04.308,2022-06-11 15:35:04.308,81,1.2222222,60.48,3.21,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:25:00.000,554759f5-a08e-4dfd-85e8-07ca0295d226,
48350,4,0,75,2022-06-14 07:30:00.000,230002,,2022-06-14 07:31:16.274,2022-06-14 07:30:18.197,75,1.1427604,55.253,3.069,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:30:59.999,feac90ae-7e3d-c43c-e031-c5412f021893,
16419,4,0,28,2022-06-13 16:47:00.000,,,2022-06-13 16:48:20.684,2022-06-13 16:47:12.098,28,1.3502486,22.17,1.22,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-13 16:48:00.000,1798ab6e-dc8a-4177-bf49-2f72b295a10d,
31673,4,3,62,2022-06-14 08:48:00.000,230002,,2022-06-14 08:50:12.340,2022-06-14 08:50:12.339,65,1.6111112,51.03,2.77,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:48:59.999,1f1aa40c-a498-74b5-56a2-33463366eba2,
38078,4,0,62,2022-06-11 15:25:00.000,,,2022-06-11 15:35:04.364,2022-06-11 15:35:04.364,62,1.2222222,46.54,2.45,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:26:00.000,072fb0ec-5efe-4980-9f0e-8966f667c59c,
10132,4,0,16,2022-06-14 07:19:00.000,,,2022-06-14 07:19:20.054,2022-06-14 07:19:15.876,16,1.2099233,12.259999,0.56,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:20:00.000,096f1a88-31af-48c4-a850-2960fd68cc85,
18024,4,0,30,2022-06-11 15:26:00.000,,,2022-06-11 15:35:04.432,2022-06-11 15:35:04.432,30,1.25,22.53,1.2,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:27:00.000,05a878e5-9172-4832-b584-8caa7b32f133,
37620,4,0,70,2022-06-14 07:31:00.000,230002,,2022-06-14 07:32:05.416,2022-06-14 07:31:16.287,70,1.443831,54.317,2.79,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 07:31:59.999,9df492b6-7f03-1d43-5ad2-3717786115b4,
40844,4,0,72,2022-06-11 15:33:00.000,,,2022-06-11 15:35:04.509,2022-06-11 15:35:04.509,72,1.3333334,54.46,2.87,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:34:00.000,90630989-85df-429d-b3e9-dd50dcae073e,
11612,4,0,17,2022-06-14 07:37:00.000,,,2022-06-14 07:37:27.258,2022-06-14 07:37:27.258,17,1.0833334,12.58,0.67,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:38:00.000,7df365f4-28f3-469e-90a7-bb6dbdd55806,
44162,4,0,86,2022-06-14 08:49:00.000,230002,,2022-06-14 08:50:12.347,2022-06-14 08:50:12.347,86,1.5277778,67.47,3.39,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 08:49:59.999,1e371ac5-b9aa-f405-fea0-b2508f088c14,
15702,4,0,27,2022-06-11 15:34:00.000,,,2022-06-11 15:35:04.590,2022-06-11 15:35:04.590,27,1.3055556,20.5,1.08,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 15:35:00.000,2637c3a2-bc30-42f0-b2d6-7b4a8704652d,
28590,4,0,53,2022-06-14 08:51:00.000,,,2022-06-14 08:51:59.583,2022-06-14 08:51:13.024,53,1.4211149,40.629997,1.9499997,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 08:52:00.000,d98fa557-570a-4618-82ea-e57c390928dc,
25841,4,0,49,2022-06-11 16:26:00.000,,,2022-06-11 16:27:58.584,2022-06-11 16:27:58.584,49,1.5277778,39.48,1.95,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 16:27:00.000,34c4af45-98a2-441b-821a-55c3b5360b08,
10231,4,0,15,2022-06-14 10:50:00.000,,,2022-06-14 10:53:56.307,2022-06-14 10:53:56.307,15,1.0555556,10.8,0.61,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 10:51:00.000,40f03ba6-1c17-411a-9b7f-b3fc99d40470,
29288,4,0,53,2022-06-14 08:52:00.000,,,2022-06-14 08:52:59.422,2022-06-14 08:52:00.431,53,1.3643533,39.96,1.9599997,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 08:53:00.000,40be52ff-b71a-4be4-b7ec-17dbd098aead,
9571,4,0,13,2022-06-14 10:50:00.000,230002,,2022-06-14 10:50:53.308,2022-06-14 10:50:53.308,13,0.9444444,9.04,0.57,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 10:50:59.999,2464b1a7-0486-1b33-9e1b-5880b7faa857,
27064,4,0,48,2022-06-14 07:20:00.000,,,2022-06-14 07:20:43.322,2022-06-14 07:20:16.948,48,1.3449296,36.400005,1.8299994,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:21:00.000,896c9bc9-c801-4ab4-ae6d-a4d15a9c8a4f,
44837,4,0,82,2022-06-14 08:53:00.000,,,2022-06-14 08:53:57.942,2022-06-14 08:53:00.289,82,1.4032817,62.919987,3.1899986,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 08:54:00.000,fde10c5a-1c4f-4138-b422-d8d6233ef411,
4625,4,0,7,2022-06-14 10:55:00.000,,,2022-06-14 10:55:42.322,2022-06-14 10:55:39.218,7,1.1220605,5.1899996,0.27,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 10:56:00.000,313bc546-7268-4366-8e03-5c1acb8579a3,
42069,4,0,76,2022-06-14 08:54:00.000,,,2022-06-14 08:54:59.513,2022-06-14 08:54:01.280,76,1.3798505,58.049995,2.9299996,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 08:55:00.000,125be873-637e-4d47-b196-c7d8d674d09a,
29291,4,0,55,2022-06-11 16:27:00.000,,,2022-06-11 16:27:58.662,2022-06-11 16:27:58.662,55,1.4444444,42.31,2.21,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-11 16:28:00.000,2252e4ec-4db3-4a58-85aa-39dec2aa5c10,
5725,4,0,11,2022-06-14 11:02:00.000,,,2022-06-14 11:02:41.527,2022-06-14 11:02:37.475,11,1.4933121,8.549999,0.42999998,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 11:03:00.000,20d1e636-2929-4304-8df2-b446ca282276,
41235,4,0,75,2022-06-14 07:21:00.000,,,2022-06-14 07:21:59.240,2022-06-14 07:21:02.404,75,1.3992733,57.69999,2.8799994,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:22:00.000,f3fcffa5-4b88-425b-a60b-ad3c07658824,
7316,4,0,10,2022-06-14 11:02:00.000,230002,,2022-06-14 11:05:27.584,2022-06-14 11:05:27.584,10,0.9444444,6.91,0.42,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 11:02:59.999,d0d6b55a-bdbc-246a-e3f7-2e1694a9f94b,
29294,4,0,41,2022-06-11 16:23:00.000,230002,,2022-06-11 16:25:19.507,2022-06-11 16:23:29.338,41,0.99125,29.038,1.719,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 16:23:59.999,bcebe5a2-f3ba-e5eb-306f-f79a760ace57,
17073,4,0,29,2022-06-14 07:38:00.000,,,2022-06-14 07:45:15.257,2022-06-14 07:45:15.257,29,1.3055556,22.29,1.14,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:39:00.000,8880e6f5-0115-466c-a12a-7e4f36790efe,
33833,4,0,63,2022-06-14 07:22:00.000,,,2022-06-14 07:22:45.947,2022-06-14 07:22:00.321,63,1.4491549,49.030003,2.4199994,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:23:00.000,375eb58c-3adb-4f02-b9d9-ed37194ecd94,
8696,4,0,16,2022-06-14 11:05:00.000,,,2022-06-14 11:05:59.256,2022-06-14 11:05:57.943,16,1.4165986,12.32,0.63000005,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 11:06:00.000,3a84da93-1edd-45af-aed3-67b43448e29d,
22748,4,0,36,2022-06-14 07:39:00.000,,,2022-06-14 07:45:15.334,2022-06-14 07:45:15.334,36,1.1666666,26.54,1.44,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:40:00.000,27adab61-d802-4e87-a6eb-361ca6442d16,
30930,4,2,65,2022-06-11 16:24:00.000,230002,,2022-06-11 16:25:19.515,2022-06-11 16:25:19.515,67,1.7222222,53.27,2.68,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 16:24:59.999,b1394a45-88a5-f44a-c6c0-3c2814e30d1e,
38733,4,0,66,2022-06-14 07:23:00.000,,,2022-06-14 07:24:05.131,2022-06-14 07:23:00.539,66,1.2898294,49.96,2.54,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:24:00.000,69de249b-7538-4144-a809-c93ff6089820,
12706,4,0,22,2022-06-14 11:06:00.000,,,2022-06-14 11:15:01.084,2022-06-14 11:06:15.681,22,1.2946131,16.45,0.87,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 11:07:00.000,6489b637-5a55-4600-8ff0-741b100a5d86,
14260,4,0,23,2022-06-14 07:40:00.000,,,2022-06-14 07:45:15.442,2022-06-14 07:45:15.442,23,1.2222222,17.43,0.91,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:41:00.000,2ce53def-8f34-49bc-82a0-211a7407392f,
30508,4,0,51,2022-06-11 16:25:00.000,230002,,2022-06-11 16:26:57.311,2022-06-11 16:25:19.531,51,1.2416404,37.88,2.05,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-11 16:25:59.999,70d81046-9665-f2ca-a57f-1a737f564679,
10455,4,0,20,2022-06-14 11:05:00.000,230002,,2022-06-14 11:07:03.364,2022-06-14 11:06:00.306,20,1.4777523,15.45,0.76,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 11:05:59.999,402e3c3d-e92c-3e8f-e034-a0996032a612,
4626,4,0,7,2022-06-13 16:48:00.000,,,2022-06-13 16:48:20.882,2022-06-13 16:48:20.882,7,1.1111112,5.14,0.28,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-13 16:49:00.000,0b05d9a4-ba22-4d5f-ad64-dc4bc9eef2e0,
51565,4,0,81,2022-06-14 07:41:00.000,,,2022-06-14 07:45:15.548,2022-06-14 07:45:15.548,81,1.1666666,60.16,3.24,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:42:00.000,ddcc4031-43c2-4e87-8f3f-aa1c79a4df81,
51877,4,0,95,2022-06-14 07:24:00.000,,,2022-06-14 07:24:55.720,2022-06-14 07:24:05.197,95,1.4110137,73.20003,3.7999978,UTC+0200,zub8fSqg+I,com.sec.android.app.shealth,2022-06-14 07:25:00.000,3edd3bd6-999f-40b8-be4a-5539c8951110,
11888,4,0,19,2022-06-14 11:08:00.000,230002,,2022-06-14 11:08:46.236,2022-06-14 11:08:46.236,19,1.1666666,13.87,0.73,UTC+0200,2RI+3qlzEN,com.sec.android.app.shealth,2022-06-14 11:08:59.999,9ca850c7-73e3-ec2d-c977-215c0cb9f99b,
